"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"388";0;13886848;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";13886848;0;24181.5312196249;15653.7;9487;16518.81191032;15808.32;8567;11676.152201737;9205.12;6803;12978.5884907061;11717.25;7701;11645.8443937169;10101.51;5178;310;46255;0;760;110;420;41780;0;545;90;280;32795;0;805;135;240;38005;0;190;70;100;25620;0;105;65
"389";4086409;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";4086409;0;4417.82933651861;7201.62;3177;8446.2127166149;9560.63;4608;3916.04058346118;3076.8;2107;5528.71637890912;4731.51;2593;4159.76832688498;4847.02;2594;125;15700;0;5;55;295;22605;0;80;60;115;10070;0;310;40;200;12625;0;70;70;195;12740;0;15;20
"39";114067080000;18450350190;2908710540;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";135426140730;0;837606.148518128;997852.46;496089;976801.427705966;1107325.56;537625;1142579.72990544;1217051.61;669681;1351297.45032407;1436339.03;719251;879919.298763525;1012317.6;429031;54595;2379515;55;38355;7925;63870;2499380;40;116100;8735;60280;3105575;40;173700;8810;63625;3375540;60;146380;10650;35785;2081210;50;23125;4985
"390";319665;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";319665;0;2121.52331914608;2963.81;2081;217.451033673018;432.49;426;70.2258314529793;140.38;76;833.382775695616;723.98;453;91.4002097170993;276.75;129;670;9690;0;15;30;30;2100;0;0;0;0;380;0;0;0;0;2180;0;85;0;0;645;0;0;0
"391";0;28356;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";28356;0;838.526718975008;142.22;188;153.27248751103;314.65;521;2027.18782543787;263.77;106;383.594659646518;0;19;0;0;0;0;640;0;112;0;0;2064;0;20;0;0;76;0;348;0;0;0;0;76;0;0;0;0;0;0
"392";0;158539887;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";158539887;0;74338.0746102967;87258.08;46433;93828.0470821371;93998.32;47685;54932.562514316;74981.77;36650;71973.4647837674;84844.56;42992;49904.6376200429;75844.99;40773;740;225000;25;6170;230;465;227295;20;10395;250;415;177455;25;5285;70;290;208255;25;6215;175;200;2e+05;15;3520;130
"393";0;127026750;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";127026750;0;65930.9458745463;97533.25;40429;66727.4710181531;96591.57;42819;58593.4695838049;51880.91;29179;89171.664576389;69788.53;34441;43704.4433290881;60241.15;22501;805;199160;0;1895;285;475;207825;0;5410;385;580;137440;0;7585;290;810;164700;0;6380;315;445;111460;0;460;140
"394";22475775;4323911;727787;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";27527473;0;11932.2787028237;10602.3;8581;15391.9804158721;16312.2;11093;12812.5576396595;10559.64;7721;19051.8028694577;19248.32;10527;12980.6641859768;9981.84;4889;1980;40710;0;35;180;2525;51285;0;1525;130;835;35520;5;2070;175;1230;45985;5;5235;180;1375;22995;0;45;30
"395";6673212;0;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";6673212;0;10018.399969472;8858.44;6450;7526.9467285793;9359.36;5879;10892.7613635702;6256.94;3942;11190.6700692042;9963.92;4644;7073.28543757481;4771.41;2017;185;31525;0;480;60;245;28980;0;90;80;175;17235;0;2230;70;195;21020;5;1920;80;75;9930;0;35;45
"396";0;1104876;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1104876;0;1135.11675061348;1003.65;171;2266.4610519426;3239.51;840;3990.74914339585;2450.66;1848;8551.60214882148;3786.58;1798;2547.62079700553;2118.01;1220;0;840;0;0;15;35;4095;0;40;30;90;9120;0;0;30;75;8820;0;20;75;75;5990;0;5;30
"397";0;2512880;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2512880;0;4046.68950630592;4891.46;3082;2472.87765567581;3634.28;1865;4419.62421972762;5120.28;2385;5584.70046482002;4804.41;3746;2588.23627274054;2063.72;1362;25;15180;0;130;75;60;9250;0;0;15;25;11205;0;680;15;40;17395;0;1255;40;55;6565;0;190;0
"398";0;676566;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";676566;0;3862.31190579742;4768.09;732;1248.64653814965;1663.19;1376;1916.44271899807;1635.19;1271;1442.99172076537;2134.71;1052;1283.93656667253;674.83;618;15;3360;0;240;45;0;6880;0;0;0;5;5200;0;1105;45;0;4180;0;1080;0;0;3060;0;15;15
"399";0;2051061427;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2051061427;0;272482.842462521;288218.56;155655;254695.966401815;280940.88;146932;222586.295803626;193096.72;119057;276859.478496542;246590.61;130012;166234.673126804;201878.52;77697;5550;759555;25;11570;1575;4735;717040;25;11320;1540;3955;579795;35;10260;1240;4290;629850;10;14405;1505;2425;381650;0;3765;645
"4";0;4978743;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";4978743;0;6125.97385203371;18455.71;3477;4371.62737518315;11011.54;4907;3734.08840915814;5679.06;3479;5914.6398618888;7818.71;6096;11479.7629242821;8849.01;3594;50;16135;0;1185;15;85;24440;0;10;0;35;17335;0;10;15;35;30435;0;0;10;130;16775;0;1065;0
"40";0;0;6720;"1_ER11";"3";"2_Affaires_directes";"3_Sante";6720;0;214.341337182457;413.46;615;61.4874688359575;122.59;57;0;0;0;0;0;0;0;0;0;8;1222;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"400";0;2028752;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";2028752;0;3331.39138002609;3588.53;3619;5572.34441793678;3465.69;2295;2271.61185387849;2378.29;2286;1874.12432241192;2784.41;2342;1353.93947513851;2146.14;985;55;17995;5;25;15;70;11385;0;0;20;25;11370;0;5;30;25;11635;0;35;15;35;4845;0;30;15
"401";0;285516;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";285516;0;285.774088412214;401.77;278;2740.81221474179;8905.77;500;334.203175892835;370.89;482;2555.6857240597;3120.59;967;1998.20999974863;1486.64;1172;5;1385;0;0;0;5;2390;0;105;0;0;2410;0;0;0;0;4760;0;60;15;0;5795;0;55;10
"402";0;19005;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";19005;0;1494.84521443698;471.73;425;192.201588283325;469.42;118;0;0;0;0;0;0;0;0;0;10;834;0;0;6;8;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"403";0;78862;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";78862;0;165.614213168042;300.46;70;940.282322476995;823.62;713;606.867836124815;888.65;924;553.568082516231;235.46;93;650.500118645256;138.79;34;0;350;0;0;0;0;3555;0;0;10;0;4615;0;5;0;0;425;0;25;15;0;150;0;5;15
"404";9684748920;22208252143;1445694404;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";33338695467;0;638359.616175091;840480.01;347785;1580290.64143098;1821786.65;886078;1454843.40768022;1472721.18;813917;1733173.74397728;1713534.13;915098;1010392.21171024;1160905.73;546089;8285;1685560;80;41880;3120;98210;4227720;195;89195;15070;103445;3878565;215;73510;13850;118985;4337275;205;103830;15195;57665;2644060;145;21765;6810
"405";0;63565600;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";63565600;0;39751.7581872941;46304.76;24921;45020.0684175504;58734.85;30843;25479.3522156526;37555.65;19443;31682.7640818842;41114.49;23028;19768.2500994817;31166.42;15275;735;121295;0;2280;295;960;149850;0;3015;390;415;93055;0;3600;145;475;112200;0;2340;125;310;74615;0;1340;110
"406";0;1104;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";1104;0;621.044349388881;469.51;14;185.690344150521;121.64;6;285.091576098216;199.85;10;1194.68368993588;632.15;14;136.730971055779;175.11;2;15;35;0;0;20;0;20;0;0;10;10;25;0;0;15;10;45;0;0;15;0;10;0;0;0
"407";0;101673846;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";101673846;0;65317.1956621703;71859.19;39266;74873.2645270067;83941.89;37986;48525.7498463554;54495.96;30717;55751.2660299391;57567.41;31884;34638.3279957041;40120.89;19261;1300;191265;0;3400;365;1010;185525;0;3025;370;830;150290;0;2230;235;1070;151215;0;6825;310;380;95655;0;150;120
"408";0;590750;0;"1_ERCAC";"27";"2_Affaires_directes";"3_Sante";590750;0;3318.34328076514;2052.17;1379;1580.00148603361;1687.71;661;3846.02340980646;2663.31;1504;3217.68616012733;810.74;706;0;0;0;28;5464;0;12;12;36;2584;0;0;24;0;4472;0;1544;0;0;2444;0;356;24;0;0;0;0;0
"409";2658064;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";2658064;0;8273.21465298731;7647.4;3780;5221.27821670137;6232.81;3150;3196.40878303898;5999.7;1901;4660.70032408029;3986.32;1977;2765.82894854458;1855.81;600;105;15085;0;3560;150;140;13285;0;2280;45;40;9385;0;65;15;10;9720;0;70;85;40;2870;0;60;30
"41";8488900623;1571658389;342052522;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";10402611534;0;286625.289221238;276496.71;159352;277348.586951708;258109.86;144039;358214.652251924;319961.68;179354;502739.0252516;470101.84;206704;288360.81649088;259120.97;121102;17075;761240;30;16165;2250;13610;673885;10;30270;2420;16805;848935;40;28360;2630;20410;969940;30;39210;3930;10210;583770;10;9780;1740
"410";0;340290;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";340290;0;1229.55046193669;1003.77;38;1604.01021956151;1861.69;863;429.173341229406;648.88;689;831.839010889601;1292.76;740;1033.37392279289;531.63;655;0;160;0;0;30;10;4305;0;0;0;5;3440;0;0;0;5;3695;0;0;0;0;3255;0;0;20
"411";45959268;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";45959268;0;41713.7894704387;39220.74;20541;29271.8349121379;34747.61;20185;32199.7201698903;34692.91;17650;25858.9690234709;28764.51;14661;17360.4627590988;29984.39;7735;3185;95680;0;3480;360;1840;93660;0;5255;170;930;85360;0;1560;400;685;70110;0;2410;100;250;37945;0;415;65
"412";187384;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";187384;0;0;0;0;0;0;0;22.6718623823056;19.64;15;2169.79105164276;2448.88;1359;5382.43080361112;5048.38;1802;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;21;3999;0;42;15;51;5301;0;39;15
"413";0;934030;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";934030;0;2107.74358819753;1795;820;2414.75414562192;2349.4;999;1502.90079089097;1448.39;1095;2839.79641667662;3187.46;2117;1815.32340015979;1819.6;995;20;3920;0;130;30;25;4790;0;180;0;0;5450;0;0;25;45;10510;0;30;0;0;4945;0;0;30
"414";53162141;11460545;1626658;"1_ER24";"45";"2_Affaires_directes";"3_Sante";66249344;0;24481.2336660269;34039.44;17801;30875.8779575288;28940.76;17298;20258.0249279669;20390.08;15805;24710.3703144274;22627.93;14950;11201.0686156391;16029.64;8085;1610;84040;5;3215;135;3315;81730;5;1130;310;1500;74460;0;2845;220;1715;71385;5;1330;315;1155;39090;0;170;10
"415";12264;0;0;"1_ER24";"46";"2_Affaires_directes";"3_Sante";12264;0;1359.6011163848;887.78;203;407.025637612485;216.52;9;520.50215578737;51.06;21;101.308780884073;216.61;14;706.911185580028;159.59;45;40;940;0;5;30;10;35;0;0;0;0;75;0;0;30;35;35;0;0;0;15;180;0;0;30
"416";0;1172600;0;"1_ER24";"46";"2_Affaires_directes";"3_Sante";1172600;0;3245.24124007919;5512.73;964;1672.88394672573;4540.84;3245;1600.05338184716;1636.75;668;1008.74354458307;994.78;540;824.239310391983;1152.65;303;90;3075;0;1640;15;25;16100;0;100;0;25;3305;0;0;10;15;2660;0;0;25;15;1490;0;0;10
"417";10504480;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";10504480;0;8724.42914444597;11028.82;4563;9047.04420741055;7632.52;4186;9958.39994387313;9290.31;6046;10611.5620351852;10007.25;6849;10581.1008946364;9222.93;3668;615;21975;0;135;90;735;19895;0;105;195;1415;27310;0;1390;115;2370;28185;0;3580;110;1475;16635;0;160;70
"418";75780;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";75780;0;872.226611636085;859.67;307;402.318522531976;373.65;152;53.598237469292;97.05;226;449.215378982867;388.28;559;32.8223274657579;48.12;19;35;1480;0;5;15;5;740;0;0;15;5;1125;0;0;0;20;1425;0;1335;15;10;85;0;0;0
"419";0;25894998;0;"1_ER24";"46";"2_Affaires_directes";"3_Sante";25894998;0;15809.325183752;19141.88;8525;20397.9027723086;30298.88;11321;14690.2821134412;13716.07;7904;12633.7573673398;15208.72;8738;14721.7864729948;8165.32;2926;245;42060;0;285;35;330;51845;0;4330;100;205;38975;0;235;105;65;42660;0;860;105;80;13735;0;765;50
"42";418425;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";418425;0;1198.30053142539;1578.64;1388;296.455909170202;565.34;119;562.542149339879;970.09;767;1228.6596108264;1324.02;875;999.123467050307;1398.9;836;20;5625;0;1265;30;40;550;0;5;0;10;3825;0;0;0;0;4345;0;0;30;15;4165;0;0;0
"420";2794596;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";2794596;0;2241.06805070931;5207.51;3439;4099.56222696627;5216.35;2778;4720.50657612247;6079.77;2696;5899.75462561548;5095.73;2808;5495.77001840848;3826.14;1845;35;15460;0;1685;15;120;12025;0;1700;45;50;13200;0;220;10;75;13680;0;265;20;50;8585;0;590;0
"421";0;4165128;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";4165128;0;6575.18240149547;11762.76;3849;4608.70152106276;9536.06;4668;8333.65284496082;5615.79;3131;3269.7159798672;2749.21;1969;2242.82621295836;4227.52;2160;80;18630;0;535;0;0;23035;0;290;15;0;14305;0;1335;15;10;8055;0;1780;0;0;10635;0;155;10
"422";0;62460288;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";62460288;0;34022.6334004417;37108.64;17864;27412.0326793689;38026.17;16919;26500.9077302306;23084.38;14322;29644.1374691076;29314.13;15696;21122.3742463801;22827.61;9823;300;87800;0;1045;175;290;81890;0;2300;115;205;67885;0;3400;120;465;75830;0;2110;75;195;47905;0;980;35
"423";0;19825740;0;"1_ER24";"49";"2_Affaires_directes";"3_Sante";19825740;0;15314.1386269933;18166.92;10534;18568.5944294889;26406.92;13676;16027.5893256202;18936.13;9892;17321.8663967039;17063.51;10264;13871.3114612414;13975.72;5699;160;52105;0;275;130;125;65035;0;3140;80;305;46845;0;2180;130;180;50450;0;630;60;90;28085;0;245;75
"424";0;330747;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";330747;0;2809.4695315917;3047.09;735;1562.19235127657;1598.43;907;1027.20661405569;845.62;521;2040.07198506154;1717.41;232;2943.58167320722;730.37;294;10;3610;0;55;0;0;4510;0;10;15;65;2540;0;0;0;100;1025;0;20;15;25;1430;0;0;15
"425";1181700;0;0;"1_ER24";"46";"2_Affaires_directes";"3_Sante";1181700;0;1245.29613963166;3301.61;1351;864.946486266889;3099.35;1318;1430.69957274011;2351.64;1636;2687.65724766777;3450.27;1837;804.196268713718;1946.23;1433;30;6700;0;10;15;25;6565;0;0;0;10;7200;0;970;0;0;8190;0;995;0;45;7085;0;35;0
"426";9094160;3285632;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";12379792;0;12037.1116963189;10066.99;7842;15198.6902047822;15530.83;6051;13259.828243988;11415.9;6207;11188.1801453532;10952.99;6066;5957.94187627215;6408.28;3170;230;37210;0;1665;105;290;29070;0;850;45;275;27835;0;2835;90;175;29170;0;955;30;125;15675;0;20;30
"427";6572124;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";6572124;0;11134.279645939;10796.35;4817;7651.00796806291;10242.11;4346;11434.5305443396;5855.03;3559;4882.48307188076;4973.11;3698;6255.48501587922;6504.95;2304;210;22285;0;1560;30;110;21080;0;470;70;165;16820;0;800;10;110;17170;0;1195;15;90;11420;0;0;10
"428";0;6543801;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";6543801;0;9339.293549064;14812.03;5793;6908.51888262298;9825.25;4658;4806.97793196931;4846.93;3399;21422.1904944562;35520.17;4444;5055.9188205956;7915.81;3739;40;28480;0;415;30;75;22890;0;300;25;55;16725;0;215;0;30;17780;0;4400;10;10;18655;0;30;0
"429";0;12418632;0;"1_ER24";"51";"2_Affaires_directes";"3_Sante";12418632;0;15708.0352750064;20255.09;7438;15463.5054769455;13699.72;4287;11209.3929350995;14381.18;4510;8647.96853898907;8118.02;3979;15513.7451597501;8602.61;3714;75;34240;0;2795;80;340;19845;0;1220;30;30;21495;0;955;70;105;19200;0;520;70;5;16800;0;1735;30
"43";4252590400;459591040;184935040;"1_ERCAC";"5";"2_Affaires_directes";"3_Sante";4897116480;0;197104.200752396;161327.24;94492;203390.677320466;198807.76;103925;197107.756517522;154292.51;97908;227973.859504839;187160.25;104651;177083.301844332;123446.87;56784;10545;455030;15;4785;2085;7660;479835;10;30520;1600;9095;455810;20;22710;1905;12290;487860;15;21300;1790;9565;263465;0;9535;1350
"430";3753360;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";3753360;0;14180.7722662061;24904.77;3740;4743.53877374591;5923.21;3298;13637.44678883;16151.78;3033;7169.22399264833;4539.88;4001;959.086629496427;3518.04;1567;85;16550;0;1990;75;85;16080;0;310;15;95;13735;0;1305;30;50;12145;0;7810;0;0;7835;0;0;0
"431";0;1359384;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";1359384;0;3163.94718540136;3565.17;2711;1456.43699988875;2734.28;2221;2123.94822024159;3164.05;1440;2260.00803892749;3279.88;1890;519.124628627588;976.81;452;50;13395;0;50;60;35;11020;0;50;0;35;7100;0;55;10;40;7695;0;1715;0;0;2260;0;0;0
"432";283504;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";283504;0;807.942486202211;1013.33;368;1536.43753964222;1170.03;554;1498.12642668612;2075.55;788;526.983558333422;575.15;494;477.819711655488;395.84;240;605;1215;0;20;0;905;1835;0;0;30;550;3325;0;65;0;0;2440;0;20;10;20;1170;0;0;10
"433";130548;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";130548;0;247.317197591979;482.94;522;498.011638938795;533.13;1005;530.631261690835;671.94;164;211.811349927377;411.48;124;49.7013263238052;76.49;163;15;2595;0;0;0;0;5010;0;0;15;10;800;0;0;10;10;610;0;0;0;0;815;0;0;0
"434";71106782;37224458;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";108331240;0;90694.6052688568;116400;32676;58910.8589400412;61651.22;29026;49190.1111854201;43821.96;20278;54776.6950148567;88227.47;21079;41852.5302975599;60693.42;12187;2160;144175;0;16650;395;3020;132740;10;8890;470;730;94950;0;5465;245;870;100420;0;3895;210;1010;58695;0;1065;165
"435";39352803;3651291;1043226;"1_ER24";"45";"2_Affaires_directes";"3_Sante";44047320;0;22742.6215076365;28377.16;15091;18425.206540408;20301.96;10828;20374.4394293852;19362.75;13299;32826.5452941897;23227.21;12719;19649.5923379982;16754.07;6020;260;70085;5;4800;305;460;52925;0;445;310;880;65170;0;175;270;1165;60145;0;1995;290;740;27425;0;1825;110
"436";0;519862;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";519862;0;983.507378145659;2759.13;504;447.22849095188;1848.45;656;3388.85747187203;2513.91;1203;1433.08539024276;966.23;491;920.527166022026;2305.45;807;15;2475;0;15;15;25;3255;0;0;0;50;5740;0;210;15;40;2415;0;0;0;25;4010;0;0;0
"437";1191451;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";1191451;0;1594.25261826922;2508.73;1373;5759.8034016392;10741.31;2787;2783.55468869493;3060.26;1851;812.238266147975;1132.71;545;286.241227899052;508.39;331;30;5090;0;1730;15;100;12395;0;1390;50;90;9160;0;5;0;0;2715;0;0;10;15;1640;0;0;0
"438";164421933;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";164421933;0;80560.8356380269;86707.76;38414;79534.1801197963;92760;45862;70737.439858047;75061.61;48016;84060.4029764809;79435.44;46274;48854.3846983919;55970.58;23675;4885;176675;5;9670;835;5855;215430;0;7400;625;3935;214720;0;20930;495;5415;212915;0;12385;655;2120;115020;0;980;255
"439";25214512;0;0;"1_ER24";"46";"2_Affaires_directes";"3_Sante";25214512;0;16387.0289508731;20215.64;12247;20254.4954759664;21615.17;12276;9111.48194696692;10872.05;7256;18401.5787625212;20772.24;8966;10039.0523448755;13445.11;5351;335;59910;0;910;80;530;56610;0;4040;200;210;32735;0;3270;65;300;42260;0;2155;115;215;26395;0;130;15
"44";3807978;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";3807978;0;6042.03522557717;5830.79;4797;7055.99087210541;5072.12;2377;2501.5753971993;3053.04;2085;6616.04143684955;2895.52;750;668.881114484107;870.11;965;60;23310;0;585;30;5;10745;0;1060;75;55;9125;0;1225;20;135;3585;0;15;15;5;4805;0;0;15
"440";24621;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";24621;0;65.9964645459215;122.04;200;94.9013007801438;168.16;210;47.9544388798108;84.67;193;127.374638394051;206.32;218;287.644733274557;144.19;28;0;1000;0;0;0;0;1050;0;0;0;0;965;0;0;0;0;1090;0;0;0;0;130;0;0;10
"441";11735336;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";11735336;0;31873.7750120588;21966.32;14667;25634.0258752784;12171.43;3754;18799.9149376514;21066.43;2253;11228.5040228213;6604.14;4010;5434.38512540613;7166.9;6527;190;66785;0;6260;100;55;13120;0;5490;105;65;7770;0;3410;20;105;17550;0;2360;35;45;31760;0;810;20
"442";4281316;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";4281316;0;5811.18772703542;8368.43;3956;7111.1120555662;6902.14;4204;6513.84067427282;6376.09;3354;2208.14298295452;2766.67;2794;2744.98566257326;3884.64;928;810;18530;0;400;40;515;19950;0;500;55;265;16370;0;65;70;85;13815;0;15;55;90;4515;0;35;0
"443";5973618;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";5973618;0;8614.26875172712;10518.24;4869;5797.85829099225;8762.01;3505;8031.45118231717;14396.41;4714;7155.69090773267;9282.55;4191;4423.59040312794;20700.23;7004;195;23640;0;455;55;60;17260;0;175;30;55;21285;0;2205;25;80;17560;0;3305;10;20;34790;0;210;0
"444";39208;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";39208;0;658.114588432005;2734.93;341;477.063509289371;2357.07;326;969.6759046741;71.73;87;0;0;0;0;0;0;3;1011;0;0;9;12;957;0;3;6;3;108;0;150;0;0;0;0;0;0;0;0;0;0;0
"445";10574274;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";10574274;0;13347.689374093;14798.06;7766;11404.86064931;12190.39;5842;10914.8726265437;9868.35;4415;9344.44009413307;12897.08;5347;12309.5670103735;9422.64;4384;1210;36305;0;1160;155;820;28200;0;100;90;160;21660;0;120;135;185;24885;0;1605;60;225;21395;0;230;70
"446";0;186361;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";186361;0;411.913255869136;824.22;414;1046.36950822036;1573.61;694;321.389983009394;631.1;279;576.1422379118;675.77;792;210.648920832377;310.49;180;0;2055;0;15;0;30;3415;0;10;15;0;1395;0;0;0;0;3950;0;0;10;0;900;0;0;0
"447";74376;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";74376;0;487.205279371058;648.13;692;1885.45967931642;3046.52;84;149.883830632299;344.76;23;326.878067253793;386.28;27;262.406259416791;437.15;207;0;3450;0;0;10;0;305;0;110;5;0;115;0;0;0;0;110;0;10;15;0;1035;0;0;0
"448";5883552;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";5883552;0;6517.81306748456;8619.86;4246;6290.50976864862;6866.03;5168;8268.59995043489;6381.49;4772;13026.6677144369;8520.56;4798;3948.91011139134;3855.9;2104;145;20985;0;70;30;180;25595;0;5;60;275;22590;0;960;35;280;23260;0;385;65;65;10425;0;0;30
"449";176256;0;0;"1_ER24";"47";"2_Affaires_directes";"3_Sante";176256;0;383.790958696179;609.39;152;2400.48038476317;1524.22;599;1774.11253693671;3210.25;803;358.550948948025;578.48;130;111.283202536754;154.38;44;0;760;0;0;0;0;2955;0;10;30;0;3980;0;35;0;0;650;0;0;0;0;220;0;0;0
"45";1462230;0;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";1462230;0;4413.80240109467;6043.54;2853;2904.5434379055;3151.24;1323;2121.8363348847;1726.31;960;1057.13442409992;1562.22;1546;1003.8633755553;685.53;281;565;12810;0;860;30;185;6395;0;20;15;35;4675;0;45;45;175;6565;0;990;0;15;1320;0;70;0
"450";6606708;404080;101020;"1_ER24";"45";"2_Affaires_directes";"3_Sante";7111808;0;5331.59044682159;4550.49;3338;9332.73538609341;13422.76;5594;6612.05703423211;5536.81;4652;12047.3707674982;7648.38;5061;3319.04398405614;2533.55;1559;135;15470;0;1000;85;110;26720;0;1070;70;110;22965;0;95;90;195;24140;0;940;30;120;7620;0;0;55
