"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adhesion";"Tps_adh_entreprise";"Max_code_ape";"Max_departement";"Max_regroup1";"Max_regroup4";"BASE_percent";"OPTION_percent";"Nb_pers";"Nb_fam";"Anciennete_moy";"Tps_adh_moy_pers";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"862";1;0;0;1824;NA;NA;2002;7350;NA;NA;"ER34";"69";100;0;0;0;2002;5630;1;100;0;0;0;0;1;100;0;0;0;0;0;0;FALSE;0.01;0;0;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"863";2;0;0;1825;NA;NA;2002;7350;NA;NA;"ER34";"69";100;0;1;1;2006;2802;1;50;0;0;1;50;1;50;1;50;0;0;0;0;FALSE;0;0;0;0;0.1;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"864";1;0;0;1826;NA;NA;2003;7227;NA;NA;"ER34";"69";100;0;1;1;2003;7227;1;100;0;0;0;0;1;100;0;0;0;0;0;0;FALSE;0.3;0.2;0.2;0.1;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"865";1;0;0;1827;NA;NA;2003;7168;NA;NA;"ER34";"69";100;0;0;0;2003;5632;1;100;0;0;0;0;1;100;0;0;0;0;0;0;FALSE;0.01;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"866";3;0;0;1828;NA;NA;2003;7168;NA;NA;"ER34";"69";100;0;3;2;2003;6649;2;66.6666666666667;1;33.3333333333333;0;0;1;33.3333333333333;2;66.6666666666667;0;0;0;0;FALSE;0.025;0;0;0;0.15;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"867";1;0;0;1829;NA;NA;2007;5797;NA;NA;"ER34";"69";100;0;1;1;2013;3574;1;100;0;0;0;0;0;0;1;100;0;0;0;0;FALSE;0.025;0.02;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"868";2;0;0;1830;NA;NA;2006;6162;NA;NA;"ER34";"69";100;0;2;2;2006;6162;2;100;0;0;0;0;1;50;1;50;0;0;0;0;FALSE;0.03;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"869";1;0;0;1831;NA;NA;2006;6162;NA;NA;"ER34";"69";100;0;0;0;2013;2374;1;100;0;0;0;0;0;0;1;100;0;0;0;0;FALSE;0.1;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"87";4;0;0;306;NA;NA;1900;44878;"4939A";"66";"ER66";"17";100;0;4;1;2001;7988;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"870";3;0;0;1832;NA;NA;2009;4915;NA;NA;"ER34";"69";100;0;2;1;2009;3409;1;33.3333333333333;1;33.3333333333333;1;33.3333333333333;2;66.6666666666667;1;33.3333333333333;0;0;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"871";14;0;0;1833;NA;NA;1994;10545;"6512Z";NA;"ER34";"69";100;0;4;2;2009;4812;14;100;0;0;0;0;10;71.4285714285714;4;28.5714285714286;0;0;0;0;FALSE;0.04;0;0.2;0.08;0.15;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"872";2;0;0;1834;NA;NA;1993;10606;NA;NA;"ER34";"69";100;0;2;1;1994;10545;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"873";4;0;0;1835;NA;NA;1994;10545;NA;NA;"ER34";"69";100;0;2;1;1994;10545;4;100;0;0;0;0;2;50;2;50;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"874";2;0;0;1836;NA;NA;2005;6527;NA;NA;"ER34";"69";100;0;0;0;2005;5844;2;100;0;0;0;0;0;0;2;100;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"875";6;0;0;1837;NA;NA;1994;10545;NA;NA;"ER34";"69";100;0;0;0;2006;5479;6;100;0;0;0;0;6;100;0;0;0;0;0;0;FALSE;0.05;0.15;0.2;0.1;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"876";76;3020;0;1841;1843;1838;2021;683;NA;NA;"CPM";"70";100;0;2686;816;2021;11723;1848;59.6899224806201;976;31.5245478036176;272;8.78552971576227;1754;56.6537467700258;1342;43.3462532299742;3096;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;FALSE;FALSE;FALSE
"877";0;5;0;1929;1839;NA;2021;683;NA;NA;"CPM";"71";100;0;5;3;2021;1092;3;60;2;40;0;0;3;60;2;40;5;100;0;0;FALSE;NA;NA;NA;NA;0.03;0.06;NA;NA;NA;NA;0.03;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"878";96;4;0;1840;NA;NA;2021;683;NA;NA;"CPM";"72";100;0;98;20;2021;1338;42;42;26;26;32;32;50;50;50;50;100;100;0;0;FALSE;NA;NA;NA;NA;0.2;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"879";0;5;0;1844;1872;NA;2021;683;NA;NA;"CPM";"73";0;100;4;2;2021;1365;3;60;2;40;0;0;3;60;2;40;5;100;0;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"88";2;0;0;309;NA;NA;2006;6011;"6910Z";"66";"ER66";"17";100;0;0;0;2007;5114;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"880";0;3428;0;1858;1951;1859;2021;683;NA;NA;"CPM";"74";83.6056009334889;16.3943990665111;2978;862;2021;812;1932;56.3593932322054;1218;35.5309218203034;278;8.10968494749125;1626;47.4329054842474;1802;52.5670945157526;2776;80.9801633605601;0;0;TRUE;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;FALSE;FALSE;FALSE
"881";0;34;0;1891;1892;1890;2021;683;NA;NA;"CPM";"75";100;0;21;12;2021;1145;20;58.8235294117647;10;29.4117647058824;4;11.7647058823529;20;58.8235294117647;14;41.1764705882353;34;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;FALSE;FALSE;FALSE
"882";0;124;0;1894;NA;NA;2021;683;NA;NA;"CPM";"76";100;0;110;44;2021;683;94;75.8064516129032;30;24.1935483870968;0;0;80;64.5161290322581;44;35.4838709677419;124;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"883";0;48;0;1898;1899;1897;2021;683;NA;NA;"CPM";"77";100;0;18;12;2021;13;33;68.75;8;16.6666666666667;7;14.5833333333333;34;70.8333333333333;14;29.1666666666667;48;100;0;0;FALSE;NA;NA;NA;NA;0.2;0.06;NA;NA;NA;NA;0.2;0.06;NA;NA;NA;NA;0.2;0.06;FALSE;FALSE;FALSE
"884";0;1;0;1900;NA;NA;2021;683;NA;NA;"CPM";"77";100;0;0;0;2021;0;1;100;0;0;0;0;0;0;1;100;1;100;0;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"885";162;165;17;1905;1907;1906;2021;683;NA;NA;"CPM";"78";100;0;217;67;2021;761;197;57.2674418604651;91;26.453488372093;56;16.2790697674419;146;42.4418604651163;198;57.5581395348837;344;100;0;0;TRUE;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;0;0.18;FALSE;FALSE;FALSE
"886";64;7;6;1980;1910;NA;2021;683;NA;NA;"CPM";"99";100;0;62;20;2021;1889;39;50.6493506493506;11;14.2857142857143;27;35.0649350649351;42;54.5454545454545;35;45.4545454545455;77;100;0;0;FALSE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"887";113;2;6;1973;1912;1974;2021;683;NA;NA;"CPM";"80";100;0;87;65;2021;438;89;73.5537190082645;1;0.826446280991736;31;25.6198347107438;93;76.8595041322314;28;23.1404958677686;121;100;0;0;TRUE;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;FALSE;FALSE;FALSE
"888";5490;162;0;1954;1955;1913;2021;683;NA;NA;"CPM";"81";3.75088464260439;96.2491153573956;4764;1348;2021;1418;3002;53.1139419674452;1082;19.1436659589526;1568;27.7423920736023;3538;62.5973106864827;2114;37.4026893135173;162;2.86624203821656;0;0;TRUE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;0.02;0.06;FALSE;FALSE;FALSE
"889";590;516;0;1919;1920;1918;2021;683;NA;NA;"CPM";"82";100;0;906;233;2021;821;544;49.1862567811935;314;28.3905967450271;248;22.4231464737794;518;46.8354430379747;588;53.1645569620253;1106;100;0;0;TRUE;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;NA;NA;NA;NA;0.03;0.1;FALSE;FALSE;FALSE
"89";22;0;0;313;NA;NA;2007;5493;"4638A";"66";"ER66";"3";100;0;20;4;2012;379;8;36.3636363636364;4;18.1818181818182;10;45.4545454545455;10;45.4545454545455;12;54.5454545454545;22;100;0;0;FALSE;0.025;0;0;0.1;0.05;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"890";385;54;12;1977;1925;NA;2021;683;NA;NA;"CPM";"83";100;0;328;96;2021;1118;256;56.7627494456763;66;14.6341463414634;129;28.6031042128603;317;70.2882483370288;134;29.7117516629712;451;100;0;0;TRUE;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;0;0.18;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"891";0;52;0;1926;1927;NA;2021;683;NA;NA;"CPM";"84";100;0;52;37;2021;683;37;71.1538461538462;15;28.8461538461538;0;0;32;61.5384615384615;20;38.4615384615385;52;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.08;NA;NA;NA;NA;0.02;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"892";0;2;0;1928;NA;NA;2021;683;NA;NA;"CPM";"85";100;0;2;1;2021;683;2;100;0;0;0;0;2;100;0;0;2;100;0;0;TRUE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"893";248;35;8;1967;1958;1932;2021;659;"8810A";"68";"CPM";"86";100;0;222;111;2021;7271;155;53.2646048109966;47;16.1512027491409;89;30.5841924398625;152;52.233676975945;139;47.766323024055;291;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;FALSE;FALSE;FALSE
"894";420;53;6;1936;1935;1937;2021;683;NA;NA;"CPM";"87";100;0;390;132;2021;5715;276;57.6200417536534;86;17.9540709812109;117;24.4258872651357;185;38.6221294363257;294;61.3778705636743;479;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.16;NA;NA;NA;NA;0.02;0.16;NA;NA;NA;NA;0.02;0.16;FALSE;FALSE;FALSE
"895";0;44;0;1941;1940;NA;2021;683;NA;NA;"CPM";"88";100;0;38;14;2021;683;30;68.1818181818182;12;27.2727272727273;2;4.54545454545455;18;40.9090909090909;26;59.0909090909091;44;100;0;0;FALSE;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"896";1064;1257;48;1943;1942;1996;2021;683;NA;NA;"CPM";"89";100;0;1899;853;2021;3139;1557;65.7239341494301;417;17.6023638666104;395;16.6737019839595;1498;63.2334318277754;871;36.7665681722246;2369;100;0;0;FALSE;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;FALSE;FALSE;FALSE
"897";73;0;0;1946;1947;NA;2021;683;NA;NA;"CPM";"90";100;0;63;34;2021;683;36;49.3150684931507;5;6.84931506849315;32;43.8356164383562;45;61.6438356164384;28;38.3561643835616;73;100;0;0;FALSE;NA;NA;NA;NA;0.03;0.25;NA;NA;NA;NA;0.03;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"898";0;19;0;1948;NA;NA;2021;683;NA;NA;"CPM";"91";100;0;15;8;2021;683;10;52.6315789473684;9;47.3684210526316;0;0;9;47.3684210526316;10;52.6315789473684;19;100;0;0;FALSE;NA;NA;NA;NA;0.1;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"899";18;0;0;1956;1957;NA;2021;683;NA;NA;"CPM";"93";100;0;18;4;2021;683;8;44.4444444444444;2;11.1111111111111;8;44.4444444444444;6;33.3333333333333;12;66.6666666666667;18;100;0;0;FALSE;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;0.2;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"9";74;0;0;9;NA;NA;2009;4926;"8720A";"11";"ER11";"3";100;0;26;19;2011;29937;53;71.6216216216216;14;18.9189189189189;7;9.45945945945946;45;60.8108108108108;29;39.1891891891892;0;0;0;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"90";6;0;0;315;NA;NA;1999;8538;"911A";"66";"ER66";"17";100;0;2;1;2003;7988;4;66.6666666666667;0;0;2;33.3333333333333;4;66.6666666666667;2;33.3333333333333;6;100;0;0;FALSE;0.01;0;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"900";2560;670;224;1963;1962;1964;2021;683;NA;NA;"CPM";"94";100;0;2550;647;2021;275;1738;50.3184713375796;685;19.8320787492762;1031;29.8494499131442;1911;55.3271569195136;1543;44.6728430804864;3454;100;0;0;TRUE;NA;NA;NA;NA;0.01;0.13;NA;NA;NA;NA;0.01;0.13;NA;NA;NA;NA;0.01;0.13;FALSE;FALSE;FALSE
"901";2;0;0;1969;NA;NA;2021;683;NA;NA;"CPM";"95";100;0;2;1;2021;683;2;100;0;0;0;0;2;100;0;0;2;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"902";44;36;2;1970;1971;NA;2021;683;NA;NA;"CPM";"96";100;0;77;39;2021;683;42;51.219512195122;20;24.390243902439;20;24.390243902439;36;43.9024390243902;46;56.0975609756098;82;100;0;0;FALSE;NA;NA;NA;NA;0.04;0.1;NA;NA;NA;NA;0.04;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"903";802;0;72;1975;1976;1972;2021;683;NA;NA;"CPM";"97";100;0;654;124;2021;529;320;36.6132723112128;201;22.9977116704806;353;40.3890160183066;373;42.6773455377574;501;57.3226544622426;874;100;0;0;TRUE;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;NA;NA;NA;NA;0;0.14;FALSE;FALSE;FALSE
"904";39;0;7;1979;1978;NA;2021;683;NA;NA;"CPM";"98";100;0;19;4;2021;59;19;41.304347826087;6;13.0434782608696;21;45.6521739130435;30;65.2173913043478;16;34.7826086956522;46;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.25;NA;NA;NA;NA;0.02;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"905";4;0;0;1981;NA;NA;2021;683;NA;NA;"CPM";"100";100;0;4;1;2021;683;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"906";14;0;0;1982;1983;NA;2021;683;NA;NA;"CPM";"101";100;0;7;4;2021;683;11;78.5714285714286;1;7.14285714285714;2;14.2857142857143;3;21.4285714285714;11;78.5714285714286;14;100;0;0;FALSE;NA;NA;NA;NA;0.1;0.08;NA;NA;NA;NA;0.1;0.08;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"907";24;18;4;2014;2015;2014;2021;683;"4778A";NA;"MJ";"106";100;0;30;13;2021;2411;34;73.9130434782609;4;8.69565217391304;8;17.3913043478261;30;65.2173913043478;16;34.7826086956522;46;100;0;0;FALSE;NA;NA;NA;NA;0.06;0.1;NA;NA;NA;NA;0.06;0.1;NA;NA;NA;NA;0.06;0.1;FALSE;FALSE;FALSE
"908";113;0;6;2012;2011;2016;2021;683;"4619B";NA;"MUTIMJ";"107";100;0;96;37;2021;7224;93;78.1512605042017;6;5.04201680672269;20;16.8067226890756;66;55.4621848739496;53;44.5378151260504;119;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;0.02;0.1;FALSE;FALSE;FALSE
"909";1;0;0;2013;NA;NA;2021;683;"4752A";NA;"MJ";"108";0;100;1;1;2021;683;1;100;0;0;0;0;0;0;1;100;1;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"91";8;0;0;316;NA;NA;2000;8354;NA;"66";"ER66";"17";100;0;6;3;2003;7988;6;75;0;0;2;25;6;75;2;25;8;100;0;0;FALSE;0.01;0;0;0.1;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"910";3398;0;0;2098;2876;2741;2015;2577;"9499Z";"11";"ERCAC";"5";100;0;2562;883;2017;23235;2228;65.5679811653914;1168;34.3731606827546;2;0.0588581518540318;1950;57.386698057681;1448;42.613301942319;3398;100;0;0;FALSE;0.05;0.05;0.05;0.06;0.05;0.16;0.05;0.05;0.05;0.06;0.05;0.16;0.05;0.05;0.05;0.06;0.05;0.16;FALSE;FALSE;FALSE
"911";664;7;101;2026;2031;2027;2017;1850;"8121Z";NA;"ERCAC";"109";100;0;274;98;2018;5070;518;67.0984455958549;80;10.3626943005181;174;22.5388601036269;435;56.3471502590674;337;43.6528497409326;772;100;0;0;FALSE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE
"912";480;0;0;2028;NA;NA;2018;1776;"6831Z";"24";"ERCAC";"110";100;0;384;97;2019;1384;238;49.5833333333333;86;17.9166666666667;156;32.5;254;52.9166666666667;226;47.0833333333333;480;100;0;0;TRUE;NA;0.02;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"913";10;0;0;2035;NA;NA;2014;3059;"4676Z";"66";"ER66";"3";100;0;10;3;2007;5616;6;60;0;0;4;40;0;0;10;100;10;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"914";36;0;0;2036;NA;NA;2007;5554;"011G";"11";"ER11";"3";100;0;22;6;2016;2557;18;50;8;22.2222222222222;10;27.7777777777778;18;50;18;50;36;100;0;0;FALSE;0.03;0;NA;NA;NA;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"915";0;2;0;2038;NA;NA;2009;5007;"2562B";"66";"ER66";"3";100;0;2;1;2008;5007;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0.01;0.15;0.03;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"916";8;0;2;2039;324;NA;2017;2144;"6920Z";NA;"ER66";"3";100;0;4;1;2009;92;4;40;2;20;4;40;6;60;4;40;10;100;0;0;FALSE;0.01;0;0;0;0.2;0.25;0.01;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"917";0;7;0;2040;NA;NA;2019;1414;NA;NA;"ER11";"3";100;0;6;3;2019;1095;7;100;0;0;0;0;7;100;0;0;7;100;0;0;FALSE;0.04;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"918";0;10;0;90;NA;NA;2008;5432;NA;NA;"ER11";"2";100;0;8;3;2010;4032;6;60;4;40;0;0;4;40;6;60;0;0;0;0;FALSE;0.05;0.02;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"919";12;0;0;2041;NA;NA;2008;5432;"2790Z";"11";"ER11";"3";100;0;12;3;2013;5432;6;50;2;16.6666666666667;4;33.3333333333333;4;33.3333333333333;8;66.6666666666667;12;100;0;0;FALSE;0.025;0.05;NA;NA;NA;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"92";4;0;0;319;NA;NA;2000;8019;"4332B";"66";"ER66";"17";100;0;4;2;2007;5432;4;100;0;0;0;0;0;0;4;100;4;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"920";134;3;4;2046;809;NA;2020;1049;NA;"19";"ERCAC";"5";100;0;70;19;2016;365;65;46.0992907801418;30;21.2765957446809;46;32.6241134751773;64;45.3900709219858;77;54.6099290780142;141;100;0;0;FALSE;0.03;0;0.01;0;0.03;0.1;0.03;0;0.01;0;0.03;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"921";574;45;51;2080;2079;NA;2016;2510;"4519Z";"12";"ERCAC";"111";100;0;348;94;2017;2419;362;54.0298507462687;113;16.865671641791;195;29.1044776119403;248;37.0149253731343;422;62.9850746268657;670;100;0;0;TRUE;0.025;0;0;0;0.02;0.06;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"922";178;9;38;2177;53;NA;2016;2510;"9499Z";NA;"ERCAC";"5";100;0;110;39;2018;91;153;68;24;10.6666666666667;48;21.3333333333333;173;76.8888888888889;52;23.1111111111111;225;100;0;0;FALSE;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"923";213;4;55;2185;2217;2186;2018;1532;"4771Z";"12";"ERCAC";"112";100;0;144;52;2018;19171;191;70.2205882352941;21;7.72058823529412;60;22.0588235294118;199;73.1617647058823;73;26.8382352941176;272;100;0;0;FALSE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE
"924";14;0;0;2191;NA;NA;2008;5381;"4941B";NA;"ER11";"3";100;0;6;1;2009;4993;4;28.5714285714286;4;28.5714285714286;6;42.8571428571429;8;57.1428571428571;6;42.8571428571429;14;100;0;0;FALSE;0.03;0;0;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"925";684;13;81;2193;2195;2196;2017;1959;"8891A";"34";"ERCAC";"113";100;0;430;115;2019;7017;429;55.1413881748072;64;8.22622107969152;285;36.6323907455013;566;72.7506426735219;212;27.2493573264781;778;100;0;0;FALSE;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;0;FALSE;FALSE;FALSE
"926";0;6;0;2206;NA;NA;2018;1779;"9601A";NA;"ERCAC";"5";100;0;2;1;2016;1431;6;100;0;0;0;0;3;50;3;50;6;100;0;0;FALSE;0.03;0.02;0.05;0.1;0.15;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"927";36;0;0;2227;NA;NA;2008;5341;"7022Z";"11";"ER11";"3";100;0;34;5;2011;5341;12;33.3333333333333;6;16.6666666666667;18;50;16;44.4444444444444;20;55.5555555555556;36;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"928";1375;2;296;2317;2235;2304;2019;1196;"9312Z";"24";"ERCAC";"114";100;0;844;235;2020;9828;997;59.593544530783;230;13.747758517633;446;26.658696951584;651;38.9121338912134;1022;61.0878661087866;1673;100;0;0;FALSE;NA;0;NA;NA;0;0;NA;0;NA;NA;0;0;NA;0;NA;NA;0;0;FALSE;FALSE;FALSE
"929";1688;18;156;642;644;643;2018;1779;"6512Z";"66";"ERCAC";"32";100;0;746;258;2018;633;1204;64.6616541353383;130;6.98174006444683;528;28.3566058002148;1365;73.3082706766917;497;26.6917293233083;1862;100;0;0;TRUE;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;FALSE;FALSE;FALSE
"93";0;4;0;323;NA;NA;2008;5432;NA;NA;"ER66";"17";100;0;4;1;2008;5432;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"930";4;0;0;2255;NA;NA;2008;5311;NA;NA;"ER66";"3";100;0;4;1;2009;5311;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.05;0.2;0.2;0.04;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"931";4;0;0;2261;NA;NA;2008;5219;"5510Z";NA;"ER66";"3";100;0;4;1;2008;5219;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
