"Lien_E";"Code_ape";"Departement";"Regroup1";"Regroup4";"Produit_max";"Nb_pers_2018";"Nb_fam_2018";"Base_2018";"Option_2018";"Actifs_2018";"Non_actifs_2018";"Portabilite_2018";"Asspri_2018";"Conjoint_2018";"Enfants_2018";"Femmes_2018";"Hommes_2018";"Respo_2018";"Non_respo_2018";"Index_2018";"Tps_adh_E_par_L_2018";"Tps_adh_P_par_L_2018";"Nb_pers_2019";"Nb_fam_2019";"Base_2019";"Option_2019";"Actifs_2019";"Non_actifs_2019";"Portabilite_2019";"Asspri_2019";"Conjoint_2019";"Enfants_2019";"Femmes_2019";"Hommes_2019";"Respo_2019";"Non_respo_2019";"Index_2019";"Tps_adh_E_par_L_2019";"Tps_adh_P_par_L_2019";"Nb_pers_2020";"Nb_fam_2020";"Base_2020";"Option_2020";"Actifs_2020";"Non_actifs_2020";"Portabilite_2020";"Asspri_2020";"Conjoint_2020";"Enfants_2020";"Femmes_2020";"Hommes_2020";"Respo_2020";"Non_respo_2020";"Index_2020";"Tps_adh_E_par_L_2020";"Tps_adh_P_par_L_2020";"Nego_2020";"Nb_pers_2021";"Nb_fam_2021";"Base_2021";"Option_2021";"Actifs_2021";"Non_actifs_2021";"Portabilite_2021";"Asspri_2021";"Conjoint_2021";"Enfants_2021";"Femmes_2021";"Hommes_2021";"Respo_2021";"Non_respo_2021";"Index_2021";"Tps_adh_E_par_L_2021";"Tps_adh_P_par_L_2021";"Nego_2021";"Nb_pers_2022";"Nb_fam_2022";"Base_2022";"Option_2022";"Actifs_2022";"Non_actifs_2022";"Portabilite_2022";"Asspri_2022";"Conjoint_2022";"Enfants_2022";"Femmes_2022";"Hommes_2022";"Respo_2022";"Non_respo_2022";"Index_2022";"Index_2023";"Tps_adh_E_par_L_2022";"Tps_adh_P_par_L_2022";"Nego_2022";"VIP"
"800";NA;NA;"ER80";"62";"1667";7;5;7;0;0;5;0;5;2;0;5;2;0;7;NA;13;5;7;5;7;0;0;5;0;5;2;0;5;2;0;7;NA;14;6;7;5;7;0;0;5;0;5;2;0;5;2;0;7;NA;15;7;FALSE;5;4;5;0;0;4;0;4;1;0;4;1;0;5;NA;16;8;FALSE;5;4;5;0;0;4;0;4;1;0;4;1;0;5;NA;NA;17;9;FALSE;FALSE
"801";"2572Z";NA;"ER80";"62";"1672";62;39;62;0;0;38;0;38;24;0;33;29;0;62;NA;9.1;4.8;56;37;56;0;0;36;0;36;20;0;29;27;0;56;NA;10.1;5.8;55;37;55;0;0;36;0;36;19;0;29;26;0;55;NA;11.1;6.8;FALSE;50;34;50;0;0;34;0;34;16;0;25;25;0;50;NA;12.2;7.9;FALSE;47;32;47;0;0;32;0;32;15;0;23;24;0;47;NA;NA;13.2;8.9;FALSE;FALSE
"802";"2822Z";NA;"ER80";"62";"1669";159;74;159;0;60;10;4;74;35;50;66;93;159;0;NA;5;4.6;148;73;148;0;63;9;1;73;32;43;60;88;148;0;NA;6;5.2;239;137;239;0;127;9;1;137;40;62;97;142;239;0;NA;4.6;3.5;FALSE;232;141;232;0;133;8;0;141;35;56;90;142;232;0;NA;5.4;4.2;FALSE;231;137;231;0;128;9;0;137;35;59;94;137;231;0;NA;NA;6.4;5.1;FALSE;TRUE
"803";NA;NA;"ER80";"62";"1670";19;8;19;0;8;0;0;8;7;4;10;9;19;0;NA;11;4.9;17;7;17;0;7;0;0;7;6;4;9;8;17;0;NA;12;5.9;15;6;15;0;6;0;0;6;5;4;8;7;15;0;NA;13;6.9;FALSE;15;6;15;0;6;0;0;6;5;4;8;7;15;0;NA;14;7.9;FALSE;7;4;7;0;4;0;0;4;3;0;3;4;7;0;NA;NA;15;8.9;FALSE;FALSE
"804";NA;NA;"ER80";"62";"1671";8;7;8;0;0;6;0;6;2;0;6;2;8;0;NA;10;5;8;7;8;0;0;6;0;6;2;0;6;2;8;0;NA;11;6;8;7;8;0;0;6;0;6;2;0;6;2;8;0;NA;12;6.2;FALSE;6;5;6;0;0;5;0;5;1;0;5;1;6;0;NA;13;6.9;FALSE;3;3;3;0;0;3;0;3;0;0;3;0;3;0;NA;NA;14;6.8;FALSE;FALSE
"805";NA;NA;"ER80";"62";"1674";3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;8.3;5;3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;9.3;6;2;2;2;0;0;2;0;2;0;0;1;1;0;2;NA;10.3;7;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;11.3;8;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;NA;12.3;9;FALSE;FALSE
"806";NA;NA;"ER80";"62";"1677";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7.4;5;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8.4;6;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;9.4;7;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;10.4;8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;11.4;9;FALSE;FALSE
"807";"2822Z";NA;"ERCAC";"5";"1679";23;14;23;0;14;0;0;14;4;5;8;15;23;0;NA;3;2.5;21;13;21;0;13;0;0;13;4;4;6;15;21;0;NA;4;2.8;18;10;18;0;10;0;0;10;4;4;6;12;18;0;NA;5;4.2;FALSE;19;10;19;0;9;0;0;9;5;5;7;12;19;0;NA;6;4.5;FALSE;18;10;18;0;9;0;0;9;5;4;7;11;18;0;NA;NA;7;5.7;FALSE;TRUE
"808";NA;NA;"ER80";"62";"1681";2;2;2;0;2;0;0;2;0;0;1;1;0;2;NA;4;3.5;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;5;5;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;6;6;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;7;7;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;NA;8;8;FALSE;FALSE
"809";"6910Z";"80";"ER80";"65";"1682";250;136;250;0;43;87;5;135;63;52;153;97;91;159;NA;3.2;3.2;240;132;240;0;42;84;5;131;59;50;145;95;89;151;NA;4.3;4.2;251;142;251;0;56;81;4;141;57;53;150;101;84;167;NA;4.9;4.9;FALSE;235;139;235;0;57;78;2;137;49;49;145;90;82;153;NA;6;5.8;FALSE;223;132;223;0;52;77;0;129;47;47;138;85;81;142;NA;NA;7;6.8;FALSE;FALSE
"81";NA;"66";"ER66";"17";"297";50;31;50;0;30;1;0;31;15;4;20;30;50;0;NA;23.2;15.2;45;28;45;0;27;1;0;28;14;3;18;27;45;0;NA;24.2;15.9;42;26;42;0;25;1;0;26;13;3;17;25;42;0;NA;25.2;17.1;FALSE;37;22;37;0;22;0;0;22;12;3;16;21;37;0;NA;26.2;18.3;FALSE;33;20;33;0;20;0;0;20;10;3;14;19;33;0;NA;NA;27.2;19;FALSE;FALSE
"810";"2562B";"19";"ERCAC";"5";"1712";30;19;30;0;12;3;3;18;2;10;8;22;30;0;NA;1.5;2.2;49;27;49;0;20;3;3;26;5;18;16;33;49;0;NA;2.5;2.1;34;22;34;0;16;3;2;21;2;11;10;24;34;0;NA;3.5;3.4;FALSE;37;24;37;0;18;3;2;23;3;11;10;27;37;0;NA;4.5;4;FALSE;42;28;42;0;21;4;2;27;2;13;12;30;42;0;NA;NA;5.5;4.2;FALSE;FALSE
"811";"2849Z";NA;"ERCAC";"66";"1714";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;5;5;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;6;6;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7;7;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8;8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;9;9;FALSE;FALSE
"812";"4120A";"19";"ERCAC";"66";"1716";35;17;35;0;16;0;1;17;7;11;15;20;35;0;NA;3.3;3.7;42;17;42;0;16;0;1;17;9;16;20;22;42;0;NA;4.3;3.4;42;16;42;0;16;0;0;16;9;17;20;22;42;0;NA;5.3;4.1;FALSE;46;19;46;0;19;0;0;19;10;17;21;25;46;0;NA;6.3;4.7;FALSE;49;21;49;0;21;0;0;21;11;17;23;26;49;0;NA;NA;7.3;4.6;FALSE;FALSE
"813";NA;"87";"ERCAC";"66";"1719";12;5;12;0;4;0;1;5;2;5;6;6;12;0;NA;6;3;5;3;5;0;3;0;0;3;0;2;3;2;5;0;NA;7;5.5;2;1;2;0;1;0;0;1;0;1;1;1;2;0;NA;8;5.8;FALSE;3;2;3;0;1;0;1;2;0;1;2;1;3;0;NA;9;4.8;FALSE;3;2;3;0;1;0;1;2;0;1;2;1;3;0;NA;NA;10;5.8;FALSE;FALSE
"814";NA;NA;"ERCAC";"66";"1724";3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;5.8;5.1;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;6.8;6.1;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;7.8;7.1;FALSE;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;8.8;8.1;FALSE;3;3;3;0;0;3;0;3;0;0;2;1;0;3;NA;NA;9.8;9.1;FALSE;FALSE
"815";"4531Z";NA;"ERCAC";"66";"1727";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;4.1;5.5;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;5.1;6.5;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;6.1;7.5;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7.1;8.5;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;8.1;9.5;FALSE;FALSE
"816";NA;NA;"ERCAC";"66";"1728";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8;8;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;9;9;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;10;10;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;11;11;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;12;12;FALSE;FALSE
"817";NA;NA;"ERCAC";"66";"1733";20;10;20;0;0;10;0;10;10;0;10;10;0;20;NA;7.1;5.9;20;10;20;0;0;10;0;10;10;0;10;10;0;20;NA;8.1;6.9;20;10;20;0;0;10;0;10;10;0;10;10;0;20;NA;9.1;7.9;FALSE;20;10;20;0;0;10;0;10;10;0;10;10;0;20;NA;10.1;8.9;FALSE;20;10;20;0;0;10;0;10;10;0;10;10;0;20;NA;NA;11.1;9.9;FALSE;FALSE
"818";NA;NA;"ERCAC";"66";"1735";12;7;12;0;0;7;0;7;5;0;6;6;0;12;NA;8;6.3;12;7;12;0;0;7;0;7;5;0;6;6;0;12;NA;9;7.3;12;7;12;0;0;7;0;7;5;0;6;6;0;12;NA;10;8.3;FALSE;10;6;10;0;0;6;0;6;4;0;5;5;0;10;NA;11;9.4;FALSE;10;6;10;0;0;6;0;6;4;0;5;5;0;10;NA;NA;12;10.4;FALSE;FALSE
"819";NA;"19";"ERCAC";"66";"1742";260;249;260;0;249;0;0;249;2;9;104;156;260;0;NA;8;6.2;267;253;267;0;253;0;0;253;2;12;105;162;267;0;NA;9;6.4;279;260;279;0;260;0;0;260;1;18;107;172;279;0;NA;10;6.5;FALSE;261;242;261;0;242;0;0;242;1;18;111;150;261;0;NA;11;7.1;FALSE;256;233;256;0;233;0;0;233;1;22;111;145;256;0;NA;NA;12;7.3;FALSE;FALSE
"82";NA;NA;"ER66";"3";"298";4;3;4;0;0;3;0;3;1;0;2;2;4;0;NA;7;9.5;4;3;4;0;0;3;0;3;1;0;2;2;4;0;NA;8;10.5;4;3;4;0;0;3;0;3;1;0;2;2;4;0;NA;9;11.5;FALSE;4;3;4;0;0;3;0;3;1;0;2;2;4;0;NA;10;12.5;FALSE;4;3;4;0;0;3;0;3;1;0;2;2;4;0;NA;NA;11;13.5;FALSE;FALSE
"820";"4669A";NA;"ERCAC";"66";"1750";7;4;7;0;0;4;0;4;3;0;4;3;0;7;NA;7.9;4.8;3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;8.9;7.8;2;2;2;0;0;2;0;2;0;0;1;1;0;2;NA;9.9;8.2;FALSE;2;2;2;0;0;2;0;2;0;0;1;1;0;2;NA;10.9;9.2;FALSE;1;1;1;0;0;1;0;1;0;0;0;1;0;1;NA;NA;11.9;11.9;FALSE;FALSE
"821";NA;"19";"ERCAC";"66";"1753";162;92;162;0;14;77;0;91;56;15;69;93;0;162;NA;6;7.7;151;88;151;0;14;73;0;87;51;13;65;86;0;151;NA;7;8.7;141;84;141;0;14;70;0;84;47;10;61;80;0;141;NA;7.9;9.7;FALSE;136;83;136;0;12;71;0;83;45;8;60;76;0;136;NA;10.8;10.5;FALSE;126;80;126;0;11;69;0;80;42;4;56;70;0;126;NA;NA;11.8;11.5;FALSE;FALSE
"822";NA;"19";"ERCAC";"66";"1754";3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;6;6;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;7;7;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;8;8;FALSE;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;9;9;FALSE;3;2;3;0;2;0;0;2;1;0;1;2;3;0;NA;NA;10;10;FALSE;FALSE
"823";NA;NA;"ERCAC";"66";"1758";3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;4;7;3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;5;8;3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;6;9;FALSE;3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;7;10;FALSE;3;2;3;0;0;2;0;2;1;0;2;1;0;3;NA;NA;8;11;FALSE;FALSE
"824";NA;NA;"ERCAC";"66";"1761";20;14;20;0;0;14;0;14;6;0;13;7;0;20;NA;15.3;11.3;20;14;20;0;0;14;0;14;6;0;13;7;0;20;NA;16.3;12.3;19;14;19;0;0;14;0;14;5;0;12;7;0;19;NA;17.3;13.4;FALSE;17;12;17;0;0;12;0;12;5;0;11;6;0;17;NA;18.3;13.9;FALSE;12;9;12;0;0;9;0;9;3;0;8;4;0;12;NA;NA;19.3;15.3;FALSE;FALSE
"825";"8610Z";NA;"ERCAC";"66";"1765";320;229;320;0;0;229;0;229;91;0;185;135;320;0;NA;8;7.4;308;220;308;0;0;220;0;220;88;0;177;131;308;0;NA;9;8.4;295;210;295;0;0;210;0;210;85;0;170;125;295;0;NA;10;9.4;FALSE;281;202;281;0;0;202;0;202;79;0;160;121;281;0;NA;11;10.3;FALSE;269;195;269;0;0;195;0;195;74;0;155;114;269;0;NA;NA;12;11.3;FALSE;FALSE
"826";NA;NA;"ERCAC";"66";"1767";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;4;6;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;5;7;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;6;8;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7;9;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;8;10;FALSE;FALSE
"827";NA;"19";"ERCAC";"66";"1772";187;175;187;0;174;0;0;174;4;9;87;100;187;0;NA;7.8;5;193;182;193;0;181;0;0;181;5;7;78;115;193;0;NA;8.8;4.9;204;192;204;0;192;0;0;192;4;8;83;121;204;0;NA;9.8;5;FALSE;199;190;199;0;190;0;0;190;3;6;80;119;199;0;NA;10.8;5.5;FALSE;190;182;190;0;182;0;0;182;3;5;82;108;190;0;NA;NA;11.8;6;FALSE;FALSE
"828";"4120B";"19";"ERCAC";"68";"2456";113;58;113;0;41;1;5;47;14;52;60;53;113;0;NA;5;3;117;64;117;0;44;1;8;53;12;52;64;53;117;0;NA;6;3.7;118;64;118;0;50;1;8;59;12;47;71;47;118;0;NA;7.1;3.9;FALSE;124;65;124;0;52;1;7;60;9;55;72;52;124;0;NA;8;4.6;FALSE;117;67;117;0;56;1;4;61;8;48;64;53;117;0;NA;NA;9.2;5;FALSE;FALSE
"829";NA;NA;"ERCAC";"66";"1776";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;4;3.9;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;5;4.9;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;6;5.9;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;7;6.9;FALSE;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;NA;8;7.9;FALSE;FALSE
"83";"8710A";"66";"ER66";"17";"302";20;8;20;0;8;0;0;8;5;7;11;9;20;0;NA;22.5;13.7;17;7;17;0;7;0;0;7;4;6;10;7;17;0;NA;23.5;14;12;6;12;0;6;0;0;6;3;3;7;5;12;0;NA;24.5;14.3;FALSE;6;4;6;0;4;0;0;4;1;1;4;2;6;0;NA;25.5;15.3;FALSE;6;4;6;0;4;0;0;4;1;1;4;2;6;0;NA;NA;26.5;16.3;FALSE;FALSE
"830";NA;"19";"ERCAC";"5";"1781";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;10;28;0;9;1;0;10;6;12;13;15;28;0;NA;1;1;FALSE;24;9;24;0;8;1;0;9;5;10;11;13;24;0;NA;2;2;FALSE;18;7;18;0;6;1;0;7;3;8;9;9;18;0;NA;NA;3;2.9;FALSE;FALSE
"831";NA;NA;"ERCAC";"66";"1782";2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;8;8;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;9;9;2;1;2;0;0;1;0;1;1;0;1;1;0;2;NA;10;10;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;11;11;FALSE;1;1;1;0;0;1;0;1;0;0;1;0;0;1;NA;NA;12;12;FALSE;FALSE
"832";NA;"87";"ERCAC";"5";"1784";69;29;69;0;21;5;1;27;15;27;32;37;69;0;NA;3;2.8;68;28;68;0;20;5;1;26;15;27;32;36;68;0;NA;4;3.7;63;28;63;0;21;5;1;27;13;23;29;34;63;0;NA;5;4.3;FALSE;59;25;59;0;19;5;1;25;12;22;25;34;59;0;NA;6;5.1;FALSE;58;24;58;0;19;5;0;24;14;20;25;33;58;0;NA;NA;7;5.7;FALSE;FALSE
"833";NA;"87";"ERCAC";"66";"1785";76;58;76;0;47;2;6;55;5;16;44;32;76;0;NA;6;3.1;79;59;79;0;48;2;6;56;4;19;48;31;79;0;NA;7;3.6;86;64;86;0;55;2;5;62;3;21;50;36;86;0;NA;8;3.8;FALSE;97;71;97;0;64;3;4;71;2;24;58;39;97;0;NA;9;4;FALSE;102;71;102;0;66;2;3;71;2;29;62;40;102;0;NA;NA;10;4.3;FALSE;TRUE
"834";NA;NA;"ER34";"69";"1786";12;5;12;0;5;0;0;5;2;5;4;8;0;12;NA;10.1;9.5;8;4;8;0;4;0;0;4;2;2;3;5;0;8;NA;11.1;10.3;7;4;7;0;4;0;0;4;1;2;2;5;0;7;NA;12.1;11.8;FALSE;6;3;6;0;3;0;0;3;1;2;2;4;0;6;NA;13.1;12.8;FALSE;6;3;6;0;3;0;0;3;1;2;2;4;0;6;NA;NA;14.1;13.8;FALSE;FALSE
"835";NA;NA;"ER34";"69";"1787";1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;18.6;18.6;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;19.6;19.6;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;20.6;20.6;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;21.6;21.6;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;NA;22.6;22.6;FALSE;FALSE
"836";NA;NA;"ER34";"69";"1788";2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;32.3;28.5;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;33.3;29.5;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;34.3;30.5;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;35.3;31.5;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;NA;36.3;32.5;FALSE;FALSE
"837";NA;NA;"ER34";"69";"1789";1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;34;22.9;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;35;23.9;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;36;24.9;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;37;25.9;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;NA;38;26.9;FALSE;FALSE
"839";NA;NA;"ER34";"69";"1792";2;2;2;0;2;0;0;2;0;0;1;1;0;2;NA;34;19.8;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;35;34.9;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;36;35.9;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;37;36.9;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;0;1;NA;NA;38;37.9;FALSE;FALSE
"84";"8121Z";"66";"ER66";"17";"303";2;2;2;0;2;0;0;2;0;0;1;1;2;0;NA;22.2;10.9;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;23.2;8.8;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;24.2;9.8;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;25.2;10.8;FALSE;1;1;1;0;1;0;0;1;0;0;0;1;1;0;NA;NA;26.2;11.8;FALSE;FALSE
"841";NA;NA;"ER34";"69";"1794";2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;10.1;10.1;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;11.1;11.1;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;12.1;12.1;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;13.1;13.1;FALSE;2;1;2;0;1;0;0;1;1;0;1;1;0;2;NA;NA;14.1;14.1;FALSE;FALSE
"842";NA;NA;"ER34";"69";"1795";3;2;3;0;2;0;0;2;1;0;1;2;0;3;NA;29;18;3;2;3;0;2;0;0;2;1;0;1;2;0;3;NA;30;19;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;31;20;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;32;21;FALSE;1;1;1;0;1;0;0;1;0;0;1;0;0;1;NA;NA;33;22;FALSE;FALSE
"843";NA;NA;"ER34";"69";"1796";18;15;18;0;15;0;0;15;2;1;7;11;0;18;NA;29;19.8;17;14;17;0;14;0;0;14;2;1;7;10;0;17;NA;30;20.3;14;12;14;0;12;0;0;12;2;0;6;8;0;14;NA;31;21.7;FALSE;12;10;12;0;10;0;0;10;2;0;4;8;0;12;NA;32;23.3;FALSE;12;10;12;0;10;0;0;10;2;0;4;8;0;12;NA;NA;33;24.3;FALSE;FALSE
"845";NA;NA;"ER34";"69";"1799";2;2;0;2;2;0;0;2;0;0;1;1;2;0;NA;4;4;2;2;0;2;2;0;0;2;0;0;1;1;2;0;NA;5;5;2;2;0;2;2;0;0;2;0;0;1;1;2;0;NA;6;6;FALSE;2;2;0;2;2;0;0;2;0;0;1;1;2;0;NA;7;7;FALSE;2;2;0;2;2;0;0;2;0;0;1;1;2;0;NA;NA;8;8;FALSE;FALSE
"848";NA;NA;"ER34";"69";"1803";8;6;0;8;6;0;0;6;2;0;4;4;8;0;NA;4;4;7;5;0;7;5;0;0;5;2;0;3;4;7;0;NA;5;5;5;4;0;5;4;0;0;4;1;0;2;3;5;0;NA;6;6;FALSE;5;4;0;5;4;0;0;4;1;0;2;3;5;0;NA;7;7;FALSE;4;3;0;4;3;0;0;3;1;0;2;2;4;0;NA;NA;8;8;FALSE;FALSE
"849";NA;NA;"ER34";"69";"1805";1;1;0;1;1;0;0;1;0;0;1;0;1;0;NA;4;4;1;1;0;1;1;0;0;1;0;0;1;0;1;0;NA;5;5;1;1;0;1;1;0;0;1;0;0;1;0;1;0;NA;6;6;FALSE;1;1;0;1;1;0;0;1;0;0;1;0;1;0;NA;7;7;FALSE;1;1;0;1;1;0;0;1;0;0;1;0;1;0;NA;NA;8;8;FALSE;FALSE
"85";NA;NA;"ER66";"3";"304";4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;11.8;9.9;4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;12.8;10.9;4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;13.8;11.9;FALSE;4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;14.8;12.9;FALSE;4;2;4;0;0;2;0;2;2;0;2;2;4;0;NA;NA;15.8;13.9;FALSE;FALSE
"850";NA;NA;"ER34";"69";"1807";19;15;19;0;15;0;0;15;3;1;10;9;0;19;NA;13;13;19;15;19;0;15;0;0;15;3;1;10;9;0;19;NA;14;14;18;14;18;0;14;0;0;14;3;1;9;9;0;18;NA;15;15;FALSE;14;12;14;0;12;0;0;12;2;0;8;6;0;14;NA;16;15.9;FALSE;13;11;13;0;11;0;0;11;2;0;8;5;0;13;NA;NA;17;17;FALSE;FALSE
"851";NA;NA;"ER34";"69";"1808";5;3;0;5;3;0;0;3;2;0;3;2;5;0;NA;4;4;5;3;0;5;3;0;0;3;2;0;3;2;5;0;NA;5;5;4;2;0;4;2;0;0;2;2;0;2;2;4;0;NA;6;6;FALSE;4;2;0;4;2;0;0;2;2;0;2;2;4;0;NA;7;7;FALSE;4;2;0;4;2;0;0;2;2;0;2;2;4;0;NA;NA;8;8;FALSE;FALSE
"852";NA;NA;"ER34";"69";"1810";6;6;0;6;6;0;0;6;0;0;6;0;6;0;NA;4;4;6;6;0;6;6;0;0;6;0;0;6;0;6;0;NA;5;5;6;6;0;6;6;0;0;6;0;0;6;0;6;0;NA;6;6;FALSE;5;5;0;5;5;0;0;5;0;0;5;0;5;0;NA;7;7;FALSE;4;4;0;4;4;0;0;4;0;0;4;0;4;0;NA;NA;8;8;FALSE;FALSE
"853";NA;NA;"ER34";"69";"1812";22;14;0;22;14;0;0;14;7;1;14;8;22;0;NA;4;4;22;14;0;22;14;0;0;14;7;1;14;8;22;0;NA;5;5;19;13;0;19;13;0;0;13;6;0;12;7;19;0;NA;6;6;FALSE;17;12;0;17;12;0;0;12;5;0;10;7;17;0;NA;7;7;FALSE;14;10;0;14;10;0;0;10;4;0;8;6;14;0;NA;NA;8;8;FALSE;FALSE
"854";NA;NA;"ER34";"69";"1814";58;38;0;58;0;38;0;38;20;0;28;30;58;0;NA;4;4;55;36;0;55;0;36;0;36;19;0;28;27;55;0;NA;5;5;50;34;0;50;0;34;0;34;16;0;25;25;50;0;NA;6;6;FALSE;43;29;0;43;0;29;0;29;14;0;20;23;43;0;NA;7;7;FALSE;35;23;0;35;0;23;0;23;12;0;17;18;35;0;NA;NA;8;8;FALSE;FALSE
"857";NA;NA;"ER34";"69";"1819";2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;16.1;16.1;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;17.1;17.1;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;18.1;18.1;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;19.1;19.1;FALSE;2;2;2;0;2;0;0;2;0;0;2;0;0;2;NA;NA;20.1;20.1;FALSE;FALSE
