"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adh_E_au_L";"Tps_adh_E_au_L";"Code_ape";"Departement";"Regroup1";"Regroup4";"BASE_percent";"OPTION_percent";"Nb_pers_2018";"Nb_fam_2018";"Nb_pers_2019";"Nb_fam_2019";"Nb_pers_2020";"Nb_fam_2020";"Nb_pers_2021";"Nb_fam_2021";"Nb_pers_2022";"Nb_fam_2022";"Anciennete_pers_ds_L";"Tps_adh_moy_pers_ds_L";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022";"Actifs.f";"Non_actifs.f";"Portabilite.f";"Annee_adh_E_au_L.f";"Region";"Anciennete_pers_ds_L.f";"Prod1_Ind2018.f";"Prod1_Ind2019.f";"Prod1_Ind2020.f";"Prod1_Ind2021.f";"Prod1_Ind2022.f";"Prod1_Ind2023.f";"Prod2_Ind2018.f";"Prod2_Ind2019.f";"Prod2_Ind2020.f";"Prod2_Ind2021.f";"Prod2_Ind2022.f";"Prod2_Ind2023.f";"Prod3_Ind2018.f";"Prod3_Ind2019.f";"Prod3_Ind2020.f";"Prod3_Ind2021.f";"Prod3_Ind2022.f";"Prod3_Ind2023.f"
"498";0;4;0;"1151";NA;NA;2014;3223;"6420Z";NA;"ER24";"45";100;0;2;2;2;2;2;2;2;2;2;2;2014;3164;4;100;0;0;0;0;4;0;0;0;0;0.2;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"499";0;4;0;"1152";NA;NA;2007;5811;NA;NA;"ER24";"51";100;0;2;1;2;1;2;1;2;1;2;1;2009;4748;2;50;2;50;0;0;2;0.04;0.02;0.03;0.015;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"5";12;20;0;"5";NA;NA;1986;13391;"6820A";"11";"ER11";"2";100;0;15;11;15;11;18;11;16;10;16;10;2007;5842;20;62.5;8;25;4;12.5;12;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(10,20]";"(-0.1,10]";"(1.95e+03,2e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"50";0;26;0;"83";NA;NA;2002;7637;NA;NA;"ER11";"3";100;0;13;10;13;10;11;10;11;10;11;10;2006;6847;20;76.9230769230769;6;23.0769230769231;0;0;16;0.01;0;0;0;0.02;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"500";0;8;0;"1153";"1154";NA;2004;6907;"8710B";NA;"ER24";"47";100;0;4;3;4;3;4;3;4;3;4;3;2005;6907;6;75;2;25;0;0;6;0.01;0;0;0;0.03;0.16;0.01;0;0;0;0.03;0.16;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0,0.05]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"501";0;1050;0;"1155";NA;NA;2010;4715;NA;NA;"ER24";"51";100;0;521;384;500;367;473;354;453;338;432;323;2011;4715;770;73.3333333333333;278;26.4761904761905;2;0.19047619047619;672;0.01;0;0;0.01;0.03;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(1e+03,3.43e+03]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"502";0;16;0;"1156";NA;NA;2007;5507;"4638B";NA;"ER24";"51";100;0;8;5;6;4;6;4;6;4;6;4;2010;3680;10;62.5;6;37.5;0;0;10;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(10,20]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"503";0;58;0;"1157";NA;NA;2006;6086;NA;NA;"ER24";"51";100;0;29;15;27;14;23;13;21;12;20;12;2010;5507;30;51.7241379310345;24;41.3793103448276;4;6.89655172413793;24;0.01;0.05;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"504";0;4;0;"1158";NA;NA;2011;4350;"1624Z";NA;"ER24";"51";100;0;2;1;2;1;2;1;2;1;2;1;2011;4350;2;50;2;50;0;0;2;0;0;0;0.01;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"505";94;0;9;"1159";NA;NA;2012;3985;"4511Z";NA;"ER24";"45";100;0;26;12;32;17;28;17;38;19;31;15;2017;669;57;55.3398058252427;12;11.6504854368932;34;33.0097087378641;42;NA;NA;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(50,100]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"506";8;0;0;"1160";NA;NA;2012;3985;"8411Z";NA;"ER24";"45";100;0;4;3;4;3;2;2;2;2;1;1;2013;2800;6;75;2;25;0;0;6;0;0;0;0;0.1;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"507";0;24;0;"1162";"1161";"1163";2011;3894;"4511Z";NA;"ER24";"51";100;0;12;7;12;7;12;7;11;7;11;7;2011;4339;14;58.3333333333333;10;41.6666666666667;0;0;12;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"508";12;0;0;"1165";NA;NA;2008;5446;NA;NA;"ER24";"51";100;0;6;4;5;3;2;2;2;2;2;2;2008;5446;8;66.6666666666667;2;16.6666666666667;2;16.6666666666667;4;0;0.15;0;0.01;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"509";0;2;0;"1166";NA;NA;2013;3619;"6920Z";NA;"ER24";"51";100;0;1;1;1;1;1;1;1;1;1;1;2013;3560;2;100;0;0;0;0;2;0.01;0;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"51";18;0;0;"84";NA;NA;2002;7637;"8690E";"11";"ER11";"2";100;0;9;4;8;4;6;3;6;3;6;3;2004;7637;8;44.4444444444444;4;22.2222222222222;6;33.3333333333333;10;0;0;0;0;0.15;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"510";0;8;0;"1170";"1168";"1169";2010;4647;NA;NA;"ER24";"51";100;0;4;3;4;3;4;3;4;3;4;3;2010;9199;6;75;2;25;0;0;2;0.01;0;0;0.1;0.15;0.1;0.01;0;0;0.1;0.15;0.1;0.01;0;0;0.1;0.15;0.1;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0.1,0.2]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(0.05,0.1]";"(0.1,0.2]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"511";0;2;0;"1171";NA;NA;2013;3438;NA;NA;"ER24";"51";100;0;1;1;1;1;1;1;1;1;1;1;2013;3438;2;100;0;0;0;0;0;0;0;0;0.1;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"512";0;8;0;"1172";NA;NA;2008;5294;NA;NA;"ER24";"51";100;0;4;2;4;2;4;2;4;2;4;2;2010;5294;4;50;4;50;0;0;4;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"513";0;68;0;"1173";"1174";"1175";2006;6145;NA;NA;"ER24";"48";100;0;34;24;32;23;32;23;21;16;17;14;2006;3986;48;70.5882352941177;20;29.4117647058824;0;0;46;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"514";2;6;0;"1181";"1180";NA;2009;4806;"8810A";NA;"ER24";"51";100;0;4;3;4;3;4;3;4;3;4;3;2009;8680;6;75;2;25;0;0;6;0.01;0;0.15;0.04;0.02;0.06;0.01;0;0.15;0.04;0.02;0.06;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";"(0.1,0.2]";"(0.1,0.2]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"515";0;4;0;"1182";NA;NA;2009;5080;"2434Z";NA;"ER24";"51";100;0;2;1;2;1;2;1;2;1;2;1;2009;5080;2;50;2;50;0;0;2;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"516";6;0;0;"1183";NA;NA;2012;3985;"4332A";NA;"ER24";"45";100;0;3;1;3;1;3;1;3;1;3;1;2012;3985;2;33.3333333333333;0;0;4;66.6666666666667;2;0.03;0.05;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"517";8;0;0;"1184";NA;NA;2016;2524;"4778C";NA;"ER24";"45";100;0;4;2;4;2;4;2;2;1;2;1;2016;2524;4;50;2;25;2;25;6;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"518";0;4;0;"1186";NA;NA;2009;4899;NA;NA;"ER24";"51";100;0;2;1;2;1;2;1;2;1;2;1;2009;4899;2;50;2;50;0;0;2;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"519";436;63;36;"1187";"1035";"1188";2015;2464;"4711D";NA;"ER24";"45";100;0;181;71;176;69;185;70;189;71;183;76;2017;1815;203;37.9439252336449;106;19.8130841121495;226;42.2429906542056;280;0.03;0.02;0.05;0.04;0.03;0.1;0.03;0.02;0.05;0.04;0.03;0.1;0.03;0.02;0.05;0.04;0.03;0.1;1;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(20,100]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"52";0;0;20;"60";NA;NA;2016;2524;NA;NA;"ER11";"3";100;0;10;2;0;0;0;0;0;0;0;0;2017;334;4;20;4;20;12;60;10;0.03;0;0.2;0.1;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"520";0;10;0;"1194";NA;NA;2009;4929;NA;NA;"ER24";"51";100;0;5;3;4;2;4;2;4;2;4;2;2010;4140;6;60;4;40;0;0;6;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"521";0;38;0;"1195";"1196";NA;2011;4350;NA;NA;"ER24";"45";100;0;19;14;19;14;19;14;16;12;16;12;2011;3407;28;73.6842105263158;10;26.3157894736842;0;0;20;0;0;0;0;0.02;0.06;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"522";14;16;0;"1197";"1222";"1197";2013;3394;"0124Z";NA;"ER24";"45";100;0;14;9;14;9;13;9;14;10;13;10;2011;11796;20;66.6666666666667;4;13.3333333333333;6;20;24;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(10,20]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"523";22;0;0;"1201";NA;NA;2009;4990;"8710A";NA;"ER24";"51";100;0;8;5;11;6;11;6;11;6;11;6;2015;1428;12;54.5454545454545;8;36.3636363636364;2;9.09090909090909;10;0.01;0;0;0;0.15;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(20,50]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"524";16;3;0;"1202";NA;NA;2018;1628;"8690A";NA;"ER24";"51";100;0;5;5;6;6;4;4;6;7;6;6;2018;2818;19;100;0;0;0;0;4;NA;NA;NA;NA;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(10,20]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"525";0;6;0;"1203";NA;NA;2012;3985;"4941A";NA;"ER24";"45";100;0;3;2;3;2;1;1;1;1;1;1;2012;2161;4;66.6666666666667;2;33.3333333333333;0;0;2;0.01;0;0.01;0.015;0.15;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"526";0;42;0;"1205";"1204";"1206";2013;3619;"1623Z";NA;"ER24";"45";100;0;20;13;20;13;17;11;16;11;16;11;2013;3159;27;64.2857142857143;15;35.7142857142857;0;0;19;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(20,100]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"527";0;4;0;"1208";NA;NA;2010;4534;NA;NA;"ER24";"45";100;0;2;2;2;2;2;2;2;2;1;1;2011;4046;4;100;0;0;0;0;4;0;0;0.2;0.1;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"528";852;3;0;"1209";NA;NA;2012;3919;"8411Z";NA;"ER24";"45";100;0;357;173;348;167;324;156;306;147;226;110;2014;2268;401;46.9005847953216;168;19.6491228070175;286;33.4502923976608;449;0.01;0;0.01;0.015;0.04;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"529";0;2;0;"1210";NA;NA;2011;4350;NA;NA;"ER24";"45";100;0;1;1;1;1;1;1;1;1;1;1;2016;2464;2;100;0;0;0;0;2;0.03;0;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"53";8;0;0;"85";NA;NA;2002;7637;"8531Z";"11";"ER11";"2";100;0;4;4;4;4;4;4;4;4;4;4;2010;1793;8;100;0;0;0;0;4;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2e+03,2.01e+03]";"Occitanie";"(2e+03,2.01e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"530";110;34;20;"1215";"1214";"1216";2012;3672;NA;NA;"ER24";"45";100;0;62;39;62;36;61;35;44;30;11;11;2015;2685;94;57.3170731707317;33;20.1219512195122;37;22.5609756097561;71;0.01;0;0;0.01;0.03;0.08;0.01;0;0;0.01;0.03;0.08;0.01;0;0;0.01;0.03;0.08;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(20,100]";"(10,100]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;"(-0.05,0]";"(0,0.05]";"(0.05,0.1]";"(0,0.05]";NA;NA;"(0,0.05]";"(0,0.05]";"(0.05,0.1]";NA;NA;NA;"(-0.05,0]";NA;NA;"(0,0.05]";NA
"531";240;0;0;"1217";NA;NA;2012;3683;"8411Z";NA;"ER24";"45";100;0;108;47;96;43;95;44;92;42;76;36;2013;5555;104;43.3333333333333;52;21.6666666666667;84;35;132;0.01;0;0;0;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(200,1e+03]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"532";188;0;0;"1223";NA;NA;2012;3918;"9499Z";NA;"ER24";"45";100;0;56;29;56;31;63;32;59;29;62;34;2016;3308;90;47.8723404255319;52;27.6595744680851;46;24.468085106383;90;0.01;0;0;0.01;0.08;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(100,200]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
"533";0;4;0;"1224";NA;NA;2011;4350;"4941B";NA;"ER24";"45";100;0;2;1;2;1;2;1;2;1;2;1;2012;4350;2;50;2;50;0;0;2;0;0.02;0;0.01;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE;"(-0.1,10]";"(-0.1,10]";"(-0.1,10]";"(2.01e+03,2.02e+03]";NA;"(2.01e+03,2.02e+03]";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"(-0.05,0]";NA;NA;NA;NA
